Year,NLF_COUNTY_CD,CRASH_TYPE_CD,ODPS_TOTAL_FATALITIES_NBR,INCAPAC_INJURIES_NBR,NON_INCAPAC_INJURIES_NBR,POSSIBLE_INJURIES_NBR,NO_INJURY_REPORTED_NBR,CRASH_COUNT
2020,Franklin,Right Turn,0,11,140,152,1770,743
2020,Franklin,Sideswipe - Meeting,0,0,1,0,15,6
2020,Franklin,Sideswipe - Passing,10,50,561,516,8208,3525
2020,Franklin,Train,0,0,0,0,0,0
2020,Franklin,Unknown,0,2,13,9,159,104
2020,Franklin,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Franklin,Other Non-Vehicle,0,0,0,0,0,0
2020,Franklin,Motorized,89,565,5475,4323,41271,21258
2020,Franklin,Non-motorized,34,102,339,121,774,598
2020,Hancock,Rear End,0,0,0,0,0,0
2020,Hancock,Angle,0,0,0,0,0,0
2020,Hancock,Animal,0,0,0,0,0,0
2020,Hancock,Backing,0,0,0,0,0,0
2020,Hancock,Fixed Object,0,0,0,0,0,0
2020,Hancock,Head On,0,0,0,0,0,0
2020,Hancock,Left Turn,0,0,0,0,0,0
2020,Hancock,Other Non-Collision,0,0,0,0,0,0
2020,Hancock,Other Object,0,0,0,0,0,0
2020,Hancock,Overturning,0,0,0,0,0,0
2020,Hancock,Parked Vehicle,0,0,0,0,0,0
2020,Hancock,Pedalcycles,0,0,0,0,0,0
2020,Hancock,Pedestrian,0,0,0,0,0,0
2020,Hancock,Right Turn,0,0,0,0,0,0
2020,Hancock,Sideswipe - Meeting,0,0,0,0,0,0
2020,Hancock,Sideswipe - Passing,0,0,0,0,0,0
2020,Hancock,Train,0,0,0,0,0,0
2020,Hancock,Unknown,0,0,0,0,0,0
2020,Hancock,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Hancock,Other Non-Vehicle,0,0,0,0,0,0
2020,Hancock,Motorized,0,0,0,0,0,0
2020,Hancock,Non-motorized,0,0,0,0,0,0
2020,Knox,Rear End,0,1,22,24,243,103
2020,Knox,Angle,3,13,37,16,254,118
2020,Knox,Animal,0,2,13,3,242,205
2020,Knox,Backing,0,0,1,0,83,36
2020,Knox,Fixed Object,3,10,77,12,292,306
2020,Knox,Head On,0,2,13,5,41,22
2020,Knox,Left Turn,0,0,10,11,128,55
2020,Knox,Other Non-Collision,0,0,2,0,9,9
2020,Knox,Other Object,0,0,0,0,6,5
2020,Knox,Overturning,0,2,6,1,9,12
2020,Knox,Parked Vehicle,0,0,2,1,22,20
2020,Knox,Pedalcycles,0,0,2,0,5,3
2020,Knox,Pedestrian,0,1,4,3,9,7
2020,Knox,Right Turn,0,1,0,2,46,19
2020,Knox,Sideswipe - Meeting,0,0,0,0,0,0
2020,Knox,Sideswipe - Passing,0,1,14,5,150,64
2020,Knox,Train,0,0,0,0,0,0
2020,Knox,Unknown,0,0,0,0,3,2
2020,Knox,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Knox,Other Non-Vehicle,0,0,0,0,0,0
2020,Knox,Motorized,6,32,197,80,1528,976
2020,Knox,Non-motorized,0,1,6,3,14,10
2020,Licking,Rear End,1,12,122,135,1727,723
2020,Licking,Angle,2,22,126,104,1041,470
2020,Licking,Animal,1,1,7,7,318,248
2020,Licking,Backing,0,0,2,3,254,142
2020,Licking,Fixed Object,9,44,147,67,704,770
2020,Licking,Head On,0,18,22,31,166,63
2020,Licking,Left Turn,0,6,52,48,409,182
2020,Licking,Other Non-Collision,0,0,8,6,72,60
2020,Licking,Other Object,0,0,1,1,26,19
2020,Licking,Overturning,0,7,9,5,13,30
2020,Licking,Parked Vehicle,2,4,12,5,159,130
2020,Licking,Pedalcycles,0,3,8,1,19,13
2020,Licking,Pedestrian,2,5,11,3,26,19
2020,Licking,Right Turn,0,4,9,10,191,82
2020,Licking,Sideswipe - Meeting,0,0,0,0,0,0
2020,Licking,Sideswipe - Passing,0,6,41,31,758,345
2020,Licking,Train,0,0,0,0,0,0
2020,Licking,Unknown,0,0,7,4,34,29
2020,Licking,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Licking,Other Non-Vehicle,0,0,0,0,0,0
2020,Licking,Motorized,15,124,565,457,5872,3293
2020,Licking,Non-motorized,2,8,19,4,45,32
2020,Madison,Rear End,3,10,51,45,326,146
2020,Madison,Angle,0,3,29,24,179,83
2020,Madison,Animal,0,2,0,3,128,94
2020,Madison,Backing,0,0,0,0,50,31
2020,Madison,Fixed Object,3,13,46,25,223,255
2020,Madison,Head On,0,1,5,5,36,16
2020,Madison,Left Turn,0,0,10,5,69,32
2020,Madison,Other Non-Collision,0,1,6,3,45,42
2020,Madison,Other Object,0,0,1,2,41,29
2020,Madison,Overturning,0,1,4,3,7,11
2020,Madison,Parked Vehicle,0,0,5,1,37,34
2020,Madison,Pedalcycles,0,1,0,1,5,2
2020,Madison,Pedestrian,1,4,3,1,7,5
2020,Madison,Right Turn,0,0,4,5,61,20
2020,Madison,Sideswipe - Meeting,0,0,0,0,12,6
2020,Madison,Sideswipe - Passing,0,2,12,22,335,141
2020,Madison,Train,0,0,0,0,0,0
2020,Madison,Unknown,0,0,0,2,11,8
2020,Madison,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Madison,Other Non-Vehicle,0,0,0,0,0,0
2020,Madison,Motorized,6,33,173,145,1560,948
2020,Madison,Non-motorized,1,5,3,2,12,7
2020,Marion,Rear End,0,1,76,57,611,258
2020,Marion,Angle,4,8,111,44,518,231
2020,Marion,Animal,0,0,13,4,293,240
2020,Marion,Backing,0,0,2,1,140,74
2020,Marion,Fixed Object,2,6,62,22,234,264
2020,Marion,Head On,1,9,20,6,40,30
2020,Marion,Left Turn,2,7,36,11,175,83
2020,Marion,Other Non-Collision,0,1,4,1,31,27
2020,Marion,Other Object,0,0,0,0,7,6
2020,Marion,Overturning,0,1,13,1,5,15
2020,Marion,Parked Vehicle,0,0,7,5,55,60
2020,Marion,Pedalcycles,0,0,5,0,6,5
2020,Marion,Pedestrian,0,2,5,1,14,7
2020,Marion,Right Turn,0,0,11,0,53,26
2020,Marion,Sideswipe - Meeting,0,0,0,0,0,0
2020,Marion,Sideswipe - Passing,0,2,25,12,318,148
2020,Marion,Train,0,0,1,0,4,2
2020,Marion,Unknown,0,0,0,1,12,9
2020,Marion,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Marion,Other Non-Vehicle,0,0,0,0,0,0
2020,Marion,Motorized,9,35,381,165,2496,1473
2020,Marion,Non-motorized,0,2,10,1,20,12
2020,Morrow,Rear End,0,2,31,27,204,91
2020,Morrow,Angle,0,2,29,10,141,58
2020,Morrow,Animal,0,0,7,4,235,176
2020,Morrow,Backing,0,0,1,2,32,13
2020,Morrow,Fixed Object,2,5,70,25,260,262
2020,Morrow,Head On,0,3,8,0,28,16
2020,Morrow,Left Turn,0,0,12,9,107,41
2020,Morrow,Other Non-Collision,0,0,0,1,30,21
2020,Morrow,Other Object,0,0,0,0,8,4
2020,Morrow,Overturning,0,5,11,2,11,20
2020,Morrow,Parked Vehicle,0,0,2,0,18,14
2020,Morrow,Pedalcycles,0,0,0,0,4,1
2020,Morrow,Pedestrian,0,2,1,1,5,3
2020,Morrow,Right Turn,0,0,3,1,19,9
2020,Morrow,Sideswipe - Meeting,0,0,0,0,0,0
2020,Morrow,Sideswipe - Passing,0,3,11,2,193,74
2020,Morrow,Train,0,0,0,0,0,0
2020,Morrow,Unknown,0,0,0,0,19,10
2020,Morrow,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Morrow,Other Non-Vehicle,0,0,0,0,0,0
2020,Morrow,Motorized,2,20,185,83,1305,809
2020,Morrow,Non-motorized,0,2,1,1,9,4
2020,Pickaway,Rear End,1,4,40,42,442,182
2020,Pickaway,Angle,0,15,44,43,329,144
2020,Pickaway,Animal,0,0,4,3,224,179
2020,Pickaway,Backing,0,0,0,0,48,32
2020,Pickaway,Fixed Object,4,16,63,28,225,257
2020,Pickaway,Head On,1,8,10,6,41,22
2020,Pickaway,Left Turn,1,10,32,9,110,56
2020,Pickaway,Other Non-Collision,1,1,6,2,57,52
2020,Pickaway,Other Object,0,0,0,0,11,7
2020,Pickaway,Overturning,1,2,12,3,16,28
2020,Pickaway,Parked Vehicle,1,0,3,2,53,57
2020,Pickaway,Pedalcycles,0,0,0,1,3,2
2020,Pickaway,Pedestrian,0,4,5,2,14,10
2020,Pickaway,Right Turn,0,0,3,1,54,19
2020,Pickaway,Sideswipe - Meeting,0,0,0,0,0,0
2020,Pickaway,Sideswipe - Passing,0,3,17,8,250,104
2020,Pickaway,Train,0,0,0,0,0,0
2020,Pickaway,Unknown,0,1,1,0,32,15
2020,Pickaway,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Pickaway,Other Non-Vehicle,0,0,0,0,0,0
2020,Pickaway,Motorized,10,60,235,147,1892,1154
2020,Pickaway,Non-motorized,0,4,5,3,17,12
2020,Richland,Rear End,0,0,0,0,0,0
2020,Richland,Angle,0,0,0,0,0,0
2020,Richland,Animal,0,0,0,0,0,0
2020,Richland,Backing,0,0,0,0,0,0
2020,Richland,Fixed Object,0,0,0,0,0,0
2020,Richland,Head On,0,0,0,0,0,0
2020,Richland,Left Turn,0,0,0,0,0,0
2020,Richland,Other Non-Collision,0,0,0,0,0,0
2020,Richland,Other Object,0,0,0,0,0,0
2020,Richland,Overturning,0,0,0,0,0,0
2020,Richland,Parked Vehicle,0,0,0,0,0,0
2020,Richland,Pedalcycles,0,0,0,0,0,0
2020,Richland,Pedestrian,0,0,0,0,0,0
2020,Richland,Right Turn,0,0,0,0,0,0
2020,Richland,Sideswipe - Meeting,0,0,0,0,0,0
2020,Richland,Sideswipe - Passing,0,0,0,0,0,0
2020,Richland,Train,0,0,0,0,0,0
2020,Richland,Unknown,0,0,0,0,0,0
2020,Richland,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Richland,Other Non-Vehicle,0,0,0,0,0,0
2020,Richland,Motorized,0,0,0,0,0,0
2020,Richland,Non-motorized,0,0,0,0,0,0
2020,Ross,Rear End,0,0,0,0,0,0
2020,Ross,Angle,0,0,0,0,0,0
2020,Ross,Animal,0,0,0,0,0,0
2020,Ross,Backing,0,0,0,0,0,0
2020,Ross,Fixed Object,0,0,0,0,1,1
2020,Ross,Head On,0,0,0,0,0,0
2020,Ross,Left Turn,0,0,0,0,0,0
2020,Ross,Other Non-Collision,0,0,0,0,0,0
2020,Ross,Other Object,0,0,0,0,0,0
2020,Ross,Overturning,0,0,0,0,0,0
2020,Ross,Parked Vehicle,0,0,0,0,0,0
2020,Ross,Pedalcycles,0,0,0,0,0,0
2020,Ross,Pedestrian,0,0,0,0,0,0
2020,Ross,Right Turn,0,0,0,0,0,0
2020,Ross,Sideswipe - Meeting,0,0,0,0,0,0
2020,Ross,Sideswipe - Passing,0,0,0,0,0,0
2020,Ross,Train,0,0,0,0,0,0
2020,Ross,Unknown,0,0,0,0,0,0
2020,Ross,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Ross,Other Non-Vehicle,0,0,0,0,0,0
2020,Ross,Motorized,0,0,0,0,1,1
2020,Ross,Non-motorized,0,0,0,0,0,0
2020,Union,Rear End,0,5,34,48,452,202
2020,Union,Angle,0,5,34,28,205,106
2020,Union,Animal,0,2,15,7,283,246
2020,Union,Backing,0,0,0,0,35,19
2020,Union,Fixed Object,4,5,53,28,234,262
2020,Union,Head On,2,7,2,2,31,17
2020,Union,Left Turn,2,5,8,8,73,34
2020,Union,Other Non-Collision,0,1,7,3,28,29
2020,Union,Other Object,0,0,0,0,8,5
2020,Union,Overturning,2,1,5,4,13,21
2020,Union,Parked Vehicle,0,1,0,2,33,30
2020,Union,Pedalcycles,0,1,1,0,4,3
2020,Union,Pedestrian,0,1,4,0,6,4
2020,Union,Right Turn,0,0,1,2,58,21
2020,Union,Sideswipe - Meeting,0,0,0,0,0,0
2020,Union,Sideswipe - Passing,0,3,12,10,229,103
2020,Union,Train,0,0,0,0,2,1
2020,Union,Unknown,0,0,0,0,14,7
2020,Union,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Union,Other Non-Vehicle,0,0,0,0,0,0
2020,Union,Motorized,10,35,171,142,1698,1103
2020,Union,Non-motorized,0,2,5,0,10,7
2020,Hardin,Rear End,0,0,0,0,0,0
2020,Hardin,Angle,0,0,0,0,0,0
2020,Hardin,Animal,0,0,0,0,2,1
2020,Hardin,Backing,0,0,0,0,0,0
2020,Hardin,Fixed Object,0,0,0,0,0,0
2020,Hardin,Head On,0,0,0,0,0,0
2020,Hardin,Left Turn,0,0,0,0,0,0
2020,Hardin,Other Non-Collision,0,0,0,0,0,0
2020,Hardin,Other Object,0,0,0,0,0,0
2020,Hardin,Overturning,0,0,0,0,0,0
2020,Hardin,Parked Vehicle,0,0,0,0,0,0
2020,Hardin,Pedalcycles,0,0,0,0,0,0
2020,Hardin,Pedestrian,0,0,0,0,0,0
2020,Hardin,Right Turn,0,0,0,0,0,0
2020,Hardin,Sideswipe - Meeting,0,0,0,0,0,0
2020,Hardin,Sideswipe - Passing,0,0,0,0,0,0
2020,Hardin,Train,0,0,0,0,0,0
2020,Hardin,Unknown,0,0,0,0,0,0
2020,Hardin,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Hardin,Other Non-Vehicle,0,0,0,0,0,0
2020,Hardin,Motorized,0,0,0,0,2,1
2020,Hardin,Non-motorized,0,0,0,0,0,0
2020,Montgomery,Rear End,0,0,0,0,0,0
2020,Montgomery,Angle,0,0,0,0,0,0
2020,Montgomery,Animal,0,0,0,0,0,0
2020,Montgomery,Backing,0,0,0,0,0,0
2020,Montgomery,Fixed Object,0,0,0,0,0,0
2020,Montgomery,Head On,0,0,0,0,0,0
2020,Montgomery,Left Turn,0,0,0,0,0,0
2020,Montgomery,Other Non-Collision,0,0,0,0,0,0
2020,Montgomery,Other Object,0,0,0,0,0,0
2020,Montgomery,Overturning,0,0,0,0,0,0
2020,Montgomery,Parked Vehicle,0,0,0,0,1,1
2020,Montgomery,Pedalcycles,0,0,0,0,0,0
2020,Montgomery,Pedestrian,0,0,0,0,0,0
2020,Montgomery,Right Turn,0,0,0,0,0,0
2020,Montgomery,Sideswipe - Meeting,0,0,0,0,0,0
2020,Montgomery,Sideswipe - Passing,0,0,0,0,0,0
2020,Montgomery,Train,0,0,0,0,0,0
2020,Montgomery,Unknown,0,0,0,0,0,0
2020,Montgomery,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Montgomery,Other Non-Vehicle,0,0,0,0,0,0
2020,Montgomery,Motorized,0,0,0,0,1,1
2020,Montgomery,Non-motorized,0,0,0,0,0,0
2020,Perry,Rear End,0,0,0,0,0,0
2020,Perry,Angle,0,0,0,0,0,0
2020,Perry,Animal,0,0,0,0,1,1
2020,Perry,Backing,0,0,0,0,0,0
2020,Perry,Fixed Object,0,0,1,0,2,2
2020,Perry,Head On,0,0,0,0,0,0
2020,Perry,Left Turn,0,0,0,0,0,0
2020,Perry,Other Non-Collision,0,0,0,0,0,0
2020,Perry,Other Object,0,0,0,0,0,0
2020,Perry,Overturning,0,0,0,0,0,0
2020,Perry,Parked Vehicle,0,0,0,0,0,0
2020,Perry,Pedalcycles,0,0,0,0,0,0
2020,Perry,Pedestrian,0,0,0,0,0,0
2020,Perry,Right Turn,0,0,0,0,0,0
2020,Perry,Sideswipe - Meeting,0,0,0,0,0,0
2020,Perry,Sideswipe - Passing,0,0,0,0,0,0
2020,Perry,Train,0,0,0,0,0,0
2020,Perry,Unknown,0,0,0,0,0,0
2020,Perry,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Perry,Other Non-Vehicle,0,0,0,0,0,0
2020,Perry,Motorized,0,0,1,0,3,3
2020,Perry,Non-motorized,0,0,0,0,0,0
2020,Portage,Rear End,0,0,0,0,0,0
2020,Portage,Angle,0,0,0,0,0,0
2020,Portage,Animal,0,0,0,0,0,0
2020,Portage,Backing,0,0,0,0,0,0
2020,Portage,Fixed Object,0,0,0,0,1,1
2020,Portage,Head On,0,0,0,0,0,0
2020,Portage,Left Turn,0,0,0,0,0,0
2020,Portage,Other Non-Collision,0,0,0,0,0,0
2020,Portage,Other Object,0,0,0,0,0,0
2020,Portage,Overturning,0,0,0,0,0,0
2020,Portage,Parked Vehicle,0,0,0,0,0,0
2020,Portage,Pedalcycles,0,0,0,0,0,0
2020,Portage,Pedestrian,0,0,0,0,0,0
2020,Portage,Right Turn,0,0,0,0,0,0
2020,Portage,Sideswipe - Meeting,0,0,0,0,0,0
2020,Portage,Sideswipe - Passing,0,0,0,0,0,0
2020,Portage,Train,0,0,0,0,0,0
2020,Portage,Unknown,0,0,0,0,0,0
2020,Portage,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Portage,Other Non-Vehicle,0,0,0,0,0,0
2020,Portage,Motorized,0,0,0,0,1,1
2020,Portage,Non-motorized,0,0,0,0,0,0
2020,Wyandot,Rear End,0,0,0,0,0,0
2020,Wyandot,Angle,0,0,0,0,0,0
2020,Wyandot,Animal,0,0,0,0,2,1
2020,Wyandot,Backing,0,0,0,0,0,0
2020,Wyandot,Fixed Object,0,0,0,0,0,0
2020,Wyandot,Head On,0,0,0,0,0,0
2020,Wyandot,Left Turn,0,0,0,0,0,0
2020,Wyandot,Other Non-Collision,0,0,0,0,0,0
2020,Wyandot,Other Object,0,0,0,0,0,0
2020,Wyandot,Overturning,0,0,0,0,0,0
2020,Wyandot,Parked Vehicle,0,0,0,0,0,0
2020,Wyandot,Pedalcycles,0,0,0,0,0,0
2020,Wyandot,Pedestrian,0,0,0,0,0,0
2020,Wyandot,Right Turn,0,0,0,0,0,0
2020,Wyandot,Sideswipe - Meeting,0,0,0,0,0,0
2020,Wyandot,Sideswipe - Passing,0,0,0,0,0,0
2020,Wyandot,Train,0,0,0,0,0,0
2020,Wyandot,Unknown,0,0,0,0,0,0
2020,Wyandot,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Wyandot,Other Non-Vehicle,0,0,0,0,0,0
2020,Wyandot,Motorized,0,0,0,0,2,1
2020,Wyandot,Non-motorized,0,0,0,0,0,0
2020,Summit,Rear End,0,0,0,0,0,0
2020,Summit,Angle,0,0,0,0,0,0
2020,Summit,Animal,0,0,0,0,0,0
2020,Summit,Backing,0,0,0,0,0,0
2020,Summit,Fixed Object,0,0,0,0,0,0
2020,Summit,Head On,0,0,0,0,0,0
2020,Summit,Left Turn,0,0,0,0,0,0
2020,Summit,Other Non-Collision,0,0,0,0,0,0
2020,Summit,Other Object,0,0,0,0,0,0
2020,Summit,Overturning,0,0,0,0,0,0
2020,Summit,Parked Vehicle,0,0,0,0,0,0
2020,Summit,Pedalcycles,0,0,0,0,0,0
2020,Summit,Pedestrian,0,0,0,0,0,0
2020,Summit,Right Turn,0,0,0,0,0,0
2020,Summit,Sideswipe - Meeting,0,0,0,0,0,0
2020,Summit,Sideswipe - Passing,0,0,0,0,0,0
2020,Summit,Train,0,0,0,0,0,0
2020,Summit,Unknown,0,0,0,0,0,0
2020,Summit,Falling From Or In Vehicle,0,0,0,0,0,0
2020,Summit,Other Non-Vehicle,0,0,0,0,0,0
2020,Summit,Motorized,0,0,0,0,0,0
2020,Summit,Non-motorized,0,0,0,0,0,0
2021,Crawford,Rear End,0,0,0,0,0,0
2021,Crawford,Angle,0,0,0,0,0,0
2021,Crawford,Animal,0,0,0,0,1,1
2021,Crawford,Backing,0,0,0,0,0,0
2021,Crawford,Fixed Object,0,0,0,0,0,0
2021,Crawford,Head On,0,0,0,0,0,0
2021,Crawford,Left Turn,0,0,2,0,1,1
2021,Crawford,Other Non-Collision,0,0,0,0,0,0
2021,Crawford,Other Object,0,0,0,0,0,0
2021,Crawford,Overturning,0,0,0,0,0,0
2021,Crawford,Parked Vehicle,0,0,0,0,0,0
2021,Crawford,Pedalcycles,0,0,0,0,0,0
2021,Crawford,Pedestrian,0,0,0,0,0,0
2021,Crawford,Right Turn,0,0,0,0,0,0
2021,Crawford,Sideswipe - Meeting,0,0,0,0,0,0
2021,Crawford,Sideswipe - Passing,0,0,0,0,0,0
2021,Crawford,Train,0,0,0,0,0,0
2021,Crawford,Unknown,0,0,0,0,0,0
2021,Crawford,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Crawford,Other Non-Vehicle,0,0,0,0,0,0
2021,Crawford,Motorized,0,0,2,0,2,2
2021,Crawford,Non-motorized,0,0,0,0,0,0
2021,Delaware,Rear End,1,13,175,312,2340,910
2021,Delaware,Angle,2,41,182,157,861,423
2021,Delaware,Animal,0,2,7,12,537,377
2021,Delaware,Backing,0,0,2,5,279,105
2021,Delaware,Fixed Object,2,20,106,62,554,555
2021,Delaware,Head On,4,12,35,27,88,56
2021,Delaware,Left Turn,1,9,88,87,501,232
2021,Delaware,Other Non-Collision,0,0,9,2,62,52
2021,Delaware,Other Object,0,0,1,2,39,27
2021,Delaware,Overturning,0,3,6,1,8,14
2021,Delaware,Parked Vehicle,0,1,7,4,180,129
2021,Delaware,Pedalcycles,0,2,11,2,22,18
2021,Delaware,Pedestrian,2,4,10,2,25,19
2021,Delaware,Right Turn,0,0,19,19,285,101
2021,Delaware,Sideswipe - Meeting,0,0,3,1,20,8
2021,Delaware,Sideswipe - Passing,0,1,45,43,977,390
2021,Delaware,Train,0,0,0,0,0,0
2021,Delaware,Unknown,0,0,0,0,47,25
2021,Delaware,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Delaware,Other Non-Vehicle,0,0,0,0,0,0
2021,Delaware,Motorized,10,102,685,734,6778,3404
2021,Delaware,Non-motorized,2,6,21,4,47,37
2021,Fairfield,Rear End,2,13,91,120,1791,686
2021,Fairfield,Angle,2,25,147,117,918,424
2021,Fairfield,Animal,0,2,8,8,138,124
2021,Fairfield,Backing,0,1,1,3,368,152
2021,Fairfield,Fixed Object,3,31,84,40,386,448
2021,Fairfield,Head On,6,13,24,20,120,59
2021,Fairfield,Left Turn,0,18,58,54,552,226
2021,Fairfield,Other Non-Collision,1,0,4,2,30,24
2021,Fairfield,Other Object,0,0,1,0,2,3
2021,Fairfield,Overturning,4,4,6,4,11,25
2021,Fairfield,Parked Vehicle,0,4,14,10,150,149
2021,Fairfield,Pedalcycles,0,2,12,1,21,16
2021,Fairfield,Pedestrian,3,7,8,7,26,24
2021,Fairfield,Right Turn,0,3,15,13,186,90
2021,Fairfield,Sideswipe - Meeting,0,0,0,0,0,0
2021,Fairfield,Sideswipe - Passing,0,2,20,41,872,358
2021,Fairfield,Train,0,0,0,0,0,0
2021,Fairfield,Unknown,0,0,0,1,12,10
2021,Fairfield,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Fairfield,Other Non-Vehicle,0,0,0,0,0,0
2021,Fairfield,Motorized,18,116,473,433,5536,2778
2021,Fairfield,Non-motorized,3,9,20,8,47,40
2021,Franklin,Rear End,8,96,1416,1342,13025,5220
2021,Franklin,Angle,14,152,1602,1138,8366,3860
2021,Franklin,Animal,0,0,11,7,165,135
2021,Franklin,Backing,0,2,17,14,1462,762
2021,Franklin,Fixed Object,30,143,658,388,2746,3152
2021,Franklin,Head On,19,95,327,175,988,554
2021,Franklin,Left Turn,3,44,670,452,3762,1674
2021,Franklin,Other Non-Collision,1,10,69,28,222,277
2021,Franklin,Other Object,0,2,6,4,87,79
2021,Franklin,Overturning,3,16,43,18,50,97
2021,Franklin,Parked Vehicle,4,22,179,131,2122,1793
2021,Franklin,Pedalcycles,4,22,96,41,253,183
2021,Franklin,Pedestrian,32,98,242,98,568,446
2021,Franklin,Right Turn,0,7,160,139,1656,703
2021,Franklin,Sideswipe - Meeting,0,0,1,2,8,5
2021,Franklin,Sideswipe - Passing,8,67,668,546,8804,3700
2021,Franklin,Train,0,1,1,0,6,4
2021,Franklin,Unknown,0,4,18,10,185,125
2021,Franklin,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Franklin,Other Non-Vehicle,0,0,0,0,0,0
2021,Franklin,Motorized,90,661,5846,4394,43654,22140
2021,Franklin,Non-motorized,36,120,338,139,821,629
2021,Hancock,Rear End,0,0,0,0,0,0
2021,Hancock,Angle,0,0,0,0,0,0
2021,Hancock,Animal,0,0,0,0,0,0
2021,Hancock,Backing,0,0,0,0,0,0
2021,Hancock,Fixed Object,0,0,0,0,0,0
2021,Hancock,Head On,0,0,0,0,0,0
2021,Hancock,Left Turn,0,0,0,0,0,0
2021,Hancock,Other Non-Collision,0,0,0,0,0,0
2021,Hancock,Other Object,0,0,0,0,0,0
2021,Hancock,Overturning,0,0,0,0,0,0
2021,Hancock,Parked Vehicle,0,0,0,0,0,0
2021,Hancock,Pedalcycles,0,0,0,0,0,0
2021,Hancock,Pedestrian,0,0,0,0,0,0
2021,Hancock,Right Turn,0,0,0,0,0,0
2021,Hancock,Sideswipe - Meeting,0,0,0,0,0,0
2021,Hancock,Sideswipe - Passing,0,0,0,0,0,0
2021,Hancock,Train,0,0,0,0,0,0
2021,Hancock,Unknown,0,0,0,0,0,0
2021,Hancock,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Hancock,Other Non-Vehicle,0,0,0,0,0,0
2021,Hancock,Motorized,0,0,0,0,0,0
2021,Hancock,Non-motorized,0,0,0,0,0,0
2021,Knox,Rear End,0,1,30,27,382,154
2021,Knox,Angle,1,7,52,26,349,154
2021,Knox,Animal,1,0,6,1,279,211
2021,Knox,Backing,0,0,2,2,102,45
2021,Knox,Fixed Object,2,19,77,15,272,279
2021,Knox,Head On,1,0,8,1,43,19
2021,Knox,Left Turn,0,2,21,5,138,60
2021,Knox,Other Non-Collision,0,0,1,0,14,14
2021,Knox,Other Object,0,0,0,0,3,2
2021,Knox,Overturning,0,4,8,2,14,22
2021,Knox,Parked Vehicle,0,1,3,0,28,27
2021,Knox,Pedalcycles,0,0,0,2,3,2
2021,Knox,Pedestrian,0,0,1,0,1,1
2021,Knox,Right Turn,0,1,3,1,62,22
2021,Knox,Sideswipe - Meeting,0,0,0,0,0,0
2021,Knox,Sideswipe - Passing,0,0,20,8,236,98
2021,Knox,Train,0,0,0,0,0,0
2021,Knox,Unknown,0,0,0,0,5,5
2021,Knox,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Knox,Other Non-Vehicle,0,0,0,0,0,0
2021,Knox,Motorized,5,35,231,88,1927,1112
2021,Knox,Non-motorized,0,0,1,2,4,3
2021,Licking,Rear End,1,12,141,163,2124,852
2021,Licking,Angle,2,17,157,133,1057,490
2021,Licking,Animal,1,3,19,15,337,273
2021,Licking,Backing,0,0,3,0,279,146
2021,Licking,Fixed Object,11,37,149,85,683,780
2021,Licking,Head On,4,16,26,16,100,62
2021,Licking,Left Turn,1,7,61,57,531,214
2021,Licking,Other Non-Collision,0,3,6,2,59,58
2021,Licking,Other Object,0,0,1,0,30,19
2021,Licking,Overturning,1,7,11,4,23,38
2021,Licking,Parked Vehicle,1,2,12,12,181,166
2021,Licking,Pedalcycles,0,4,10,0,19,16
2021,Licking,Pedestrian,1,10,17,2,46,32
2021,Licking,Right Turn,0,1,18,9,286,116
2021,Licking,Sideswipe - Meeting,0,2,2,2,12,5
2021,Licking,Sideswipe - Passing,2,11,36,53,988,406
2021,Licking,Train,0,0,0,0,0,0
2021,Licking,Unknown,0,0,4,1,28,20
2021,Licking,Falling From Or In Vehicle,0,0,0,0,0,0
2021,Licking,Other Non-Vehicle,0,0,0,0,0,0
2021,Licking,Motorized,24,118,646,552,6718,3645
2021,Licking,Non-motorized,1,14,27,2,65,48
2021,Madison,Rear End,1,7,56,38,330,150
2021,Madison,Angle,0,9,46,26,293,107
2021,Madison,Animal,0,1,4,5,95,75
2021,Madison,Backing,0,1,0,0,48,28
2021,Madison,Fixed Object,0,15,51,40,279,306
2021,Madison,Head On,1,0,8,3,17,12
2021,Madison,Left Turn,0,8,17,17,100,46
